structural_feature,transcriptomic_feature,base_r2,interaction_r2,r2_improvement,f_statistic,p_value,p_adjusted,significant_fdr
spatial_distribution_y,GNA11 (2767),0.9823327507733915,0.9827395417436565,0.0004067909702649697,544.8874585394514,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,TEAD1 (7003),0.9823327507733915,0.983279360293829,0.000946609520437458,1308.8980144961083,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,CUEDC1 (404093),0.9823327507733915,0.9838692461162706,0.0015364953428790296,2202.238815582759,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,BCAR1 (9564),0.9823327507733915,0.9847189262343077,0.002386175460916129,3610.242153286288,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,RAPH1 (65059),0.9823327507733915,0.9842888367733245,0.0019560859999329105,2878.507954246288,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,TJP1 (7082),0.9823327507733915,0.9826745297354972,0.0003417789621056322,456.087452937537,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,PTPN7 (5778),0.9823327507733915,0.9832289436524472,0.000896192879055624,1235.460601549368,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,ARHGAP29 (9411),0.9823327507733915,0.9837294906311705,0.0013967398577789947,1984.7335310665462,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,WFS1 (7466),0.9823327507733915,0.984320112364642,0.0019873615912504583,2930.3653864264493,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,ERRFI1 (54206),0.9823327507733915,0.9847002930535966,0.0023675422802050816,3577.6879720698576,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,SNX21 (90203),0.9823327507733915,0.9842276950171439,0.0018949442437523611,2777.7240525828943,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,PHLDB1 (23187),0.9823327507733915,0.9846774518675518,0.0023447010941602953,3537.889966368377,1.1102230246251565e-16,1.1937881985216736e-16,True
fraction_csp3,NCKAP1 (10787),0.9823327507733915,0.984174561927621,0.0018418111542294335,2690.773784019579,1.1102230246251565e-16,1.1937881985216736e-16,True
logp,PTTG1IP (754),0.9823327507733915,0.9843672760361503,0.002034525262758713,3008.958911048117,1.1102230246251565e-16,1.1937881985216736e-16,True
num_negative_ionizable,IKZF1 (10320),0.9823327507733915,0.9823982232712534,6.547249786181819e-05,85.99837243095465,1.1102230246251565e-16,1.1937881985216736e-16,True
num_negative_ionizable,PARVA (55742),0.9823327507733915,0.9836972436085923,0.0013644928352007923,1935.0761056864583,1.1102230246251565e-16,1.1937881985216736e-16,True
num_negative_ionizable,CNN3 (1266),0.9823327507733915,0.9837790293607793,0.0014462785873877726,2061.4032097164463,1.1102230246251565e-16,1.1937881985216736e-16,True
num_negative_ionizable,CD151 (977),0.9823327507733915,0.9840293330585654,0.0016965822851738865,2456.0641441624766,1.1102230246251565e-16,1.1937881985216736e-16,True
num_negative_ionizable,FAM114A1 (92689),0.9823327507733915,0.9831230336523002,0.0007902828789086991,1082.6199320388573,1.1102230246251565e-16,1.1937881985216736e-16,True
num_negative_ionizable,PTTG1IP (754),0.9823327507733915,0.9832157634533891,0.0008830126799975746,1216.3349286009664,1.1102230246251565e-16,1.1937881985216736e-16,True
num_negative_ionizable,GNA11 (2767),0.9823327507733915,0.9844440986962498,0.0021113479228582754,3137.9965084192945,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,TEAD1 (7003),0.9823327507733915,0.983497583304898,0.0011648325315064545,1631.9384382301025,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,CUEDC1 (404093),0.9823327507733915,0.9838573755420179,0.0015246247686263592,2183.617957686528,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,BCAR1 (9564),0.9823327507733915,0.9834737957519831,0.0011410449785915766,1596.3108956614067,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,RAPH1 (65059),0.9823327507733915,0.9842489067978255,0.001916156024433957,2812.6001615428863,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,TJP1 (7082),0.9823327507733915,0.9848584256970085,0.002525674923616994,3856.508119006262,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,PTPN7 (5778),0.9823327507733915,0.9835165537662462,0.001183802992854699,1660.4249382482449,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,ARHGAP29 (9411),0.9823327507733915,0.9841776776913721,0.0018449269179805494,2695.856493863062,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,WFS1 (7466),0.9823327507733915,0.9828789342726537,0.000546183499262165,737.5570366960125,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,ERRFI1 (54206),0.9823327507733915,0.9844835576367166,0.0021508068633250277,3204.7716555015627,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,SNX21 (90203),0.9823327507733915,0.9845730161892644,0.002240265415872855,3357.424694964395,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,PHLDB1 (23187),0.9823327507733915,0.9845960337935402,0.0022632830201486653,3396.988978325167,1.1102230246251565e-16,1.1937881985216736e-16,True
num_hydrophobic_pharmacophore,NCKAP1 (10787),0.9823327507733915,0.9843074084459181,0.0019746576725265808,2909.2763442847445,1.1102230246251565e-16,1.1937881985216736e-16,True
ligand_sasa,WAS (7454),0.9823327507733915,0.9823835114461756,5.0760672784089245e-05,66.61865394926079,3.3306690738754696e-16,3.571763081903989e-16,True
ligand_surface_area,ERRFI1 (54206),0.9823327507733915,0.9823786883509473,4.5937577555776876e-05,60.272289273438815,8.548717289613705e-15,9.143013143971876e-15,True
spatial_distribution_x,PTTG1IP (754),0.9823327507733915,0.9823415924377489,8.841664357328582e-06,11.576314524437029,0.0006691035886561281,0.0007137104945665366,True
ligand_volume,CUEDC1 (404093),0.9823327507733915,0.982339281308682,6.530535290427686e-06,8.549254339677788,0.00345999130777197,0.003680841816778692,True
spatial_distribution_x,WFS1 (7466),0.9823327507733915,0.9823339763978758,1.2256244842356878e-06,1.6040077106066768,0.20534894247520263,0.2178768620426553,False
spatial_distribution_y,NCKAP1 (10787),0.9823327507733915,0.9820851630765717,-0.00024758769681987314,-319.5244017539221,1.0,1.0,False
spatial_distribution_y,WFS1 (7466),0.9823327507733915,0.9820325834417936,-0.00030016733159798914,-386.247443201603,1.0,1.0,False
pharmacophore_span,FAM114A1 (92689),0.9823327507733915,0.9815875507930586,-0.0007451999803329556,-935.7268743369483,1.0,1.0,False
pharmacophore_span,NCKAP1 (10787),0.9823327507733915,0.98174057895581,-0.0005921718175815327,-749.8053957653461,1.0,1.0,False
pharmacophore_span,PHLDB1 (23187),0.9823327507733915,0.981622018670226,-0.0007107321031655234,-894.1203024602589,1.0,1.0,False
max_negative_charge,WFS1 (7466),0.9823327507733915,0.9817461068611022,-0.000586643912289353,-743.0309331234673,1.0,1.0,False
max_negative_charge,TJP1 (7082),0.9823327507733915,0.9816259342717545,-0.0007068165016370642,-889.3838609018146,1.0,1.0,False
max_negative_charge,BCAR1 (9564),0.9823327507733915,0.9823202004699715,-1.255030342006691e-05,-16.412121335415403,1.0,1.0,False
pharmacophore_radius,WAS (7454),0.9823327507733915,0.9822744384557375,-5.831231765407452e-05,-76.05856552388217,1.0,1.0,False
ligand_efficiency,WAS (7454),0.9823327507733915,0.9823227182117766,-1.0032561614914393e-05,-13.12152101870624,1.0,1.0,False
ligand_volume,WAS (7454),0.9823327507733915,0.9820870203364802,-0.00024573043691134,-317.1603947589968,1.0,1.0,False
ligand_volume,SNX21 (90203),0.9823327507733915,0.9822625577545195,-7.019301887201124e-05,-91.4936084843265,1.0,1.0,False
ligand_volume,ARHGAP29 (9411),0.9823327507733915,0.9821528105831877,-0.00017994019020384222,-233.1020924557862,1.0,1.0,False
ligand_volume,PTPN7 (5778),0.9823327507733915,0.9821272131287906,-0.00020553764460096158,-265.88077043711036,1.0,1.0,False
ligand_surface_area,IKZF1 (10320),0.9823327507733915,0.9821429039215961,-0.000189846851795461,-245.79915985449477,1.0,1.0,False
ligand_surface_area,WAS (7454),0.9823327507733915,0.9818193990740532,-0.0005133516993383047,-652.8217266879934,1.0,1.0,False
ligand_surface_area,PTPN7 (5778),0.9823327507733915,0.9815866793840754,-0.0007460713893161497,-936.776743357819,1.0,1.0,False
ligand_surface_area,TJP1 (7082),0.9823327507733915,0.9817930349267961,-0.0005397158465954011,-685.3547707218637,1.0,1.0,False
spatial_distribution_x,IKZF1 (10320),0.9823327507733915,0.9815863355247905,-0.0007464152486010844,-937.1909958982242,1.0,1.0,False
spatial_distribution_x,ERRFI1 (54206),0.9823327507733915,0.9817766228807219,-0.0005561278926696778,-705.5595016425746,1.0,1.0,False
spatial_distribution_x,PTPN7 (5778),0.9823327507733915,0.9822891686671408,-4.358210625077241e-05,-56.89277242724153,1.0,1.0,False
spatial_distribution_x,RAPH1 (65059),0.9823327507733915,0.9821584413048687,-0.00017430946852281526,-225.87908271422472,1.0,1.0,False
spatial_distribution_x,TEAD1 (7003),0.9823327507733915,0.9819704911952539,-0.00036225957813762477,-464.54074468956014,1.0,1.0,False
