structural_feature,transcriptomic_feature,base_r2,interaction_r2,r2_improvement,f_statistic,p_value,p_adjusted,significant_fdr
gatekeeper_LEU790_min_dist,CD99L2 (83692),0.9620453941232907,0.9658117164271216,0.0037663223038308935,608.2161274673077,1.1102230246251565e-16,1.1445598192011924e-16,True
gatekeeper_LEU790_min_dist,TFE3 (7030),0.9620453941232907,0.9666840323366385,0.004638638213347757,768.6981160104991,1.1102230246251565e-16,1.1445598192011924e-16,True
gatekeeper_LEU790_min_dist,SMPD1 (6609),0.9620453941232907,0.9664398216091409,0.004394427485850172,722.9292367524072,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,PHC2 (1912),0.9620453941232907,0.9653166731806467,0.0032712790573560246,520.7323902269061,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,CD99L2 (83692),0.9620453941232907,0.9650996576051735,0.0030542634818827574,483.1639899892365,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,TFE3 (7030),0.9620453941232907,0.9642965058348273,0.0022511117115365797,348.1000403461073,1.1102230246251565e-16,1.1445598192011924e-16,True
gatekeeper_LEU790_min_dist,DAPP1 (27071),0.9620453941232907,0.9669558438030041,0.004910449679713436,820.4353144948116,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,TNS2 (23371),0.9620453941232907,0.9655788333458832,0.003533439222592527,566.7477265939901,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,BACE1 (23621),0.9620453941232907,0.9625643027854521,0.0005189086621614214,76.5284190481025,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,HABP4 (22927),0.9620453941232907,0.963731464125134,0.0016860700018432873,256.66303465610065,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,VKORC1 (79001),0.9620453941232907,0.9634592026833194,0.0014138085600287065,213.61430601174322,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,MACF1 (23499),0.9620453941232907,0.9635069026964787,0.0014615085731879418,221.110002405624,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,CEP170 (9859),0.9620453941232907,0.9642217912292732,0.002176397105982497,335.8437673369537,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,C5orf24 (134553),0.9620453941232907,0.963490378446629,0.001444984323338283,218.51112418375257,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,P3H1 (64175),0.9620453941232907,0.9642431801009177,0.002197785977626987,339.34719073800045,1.1102230246251565e-16,1.1445598192011924e-16,True
gatekeeper_LEU790_min_dist,P3H1 (64175),0.9620453941232907,0.9655175086447627,0.003472114521472003,555.9210926949257,1.1102230246251565e-16,1.1445598192011924e-16,True
gatekeeper_LEU790_min_dist,C5orf24 (134553),0.9620453941232907,0.9661339777176691,0.004088583594378359,666.5403405329856,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,DYNLRB1 (83658),0.9620453941232907,0.9640602233514395,0.0020148292281487734,309.51422646235363,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,SMPD1 (6609),0.9620453941232907,0.9641487130764811,0.0021033189531903806,323.90535841395524,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,TLCD5 (219902),0.9620453941232907,0.9649887374562497,0.002943343332958981,464.14203203783234,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,ETV1 (2115),0.9620453941232907,0.9641782795830877,0.0021328854597969515,328.72962232096927,1.1102230246251565e-16,1.1445598192011924e-16,True
num_hba_pharmacophore,POMGNT1 (55624),0.9620453941232907,0.9645348927986015,0.002489498675310786,387.55056084671435,1.1102230246251565e-16,1.1445598192011924e-16,True
